Type,MidSize,Count,SampleWeight,CubeRoot,TuberWeight
Chanters Hole,37.5,1,0.0501,3.686485879,50.10
Chanters Hole,37.5,1,0.049,3.659305705,49.00
Chanters Hole,37.5,1,0.0467,3.601131327,46.70
Chanters Hole,37.5,1,0.0416,3.464956417,41.60
Chanters Hole,37.5,1,0.051,3.708429764,51.00
Chanters Hole,37.5,1,0.0606,3.927873936,60.60
Chanters Hole,37.5,1,0.039,3.391211439,39.00
Chanters Hole,37.5,1,0.0491,3.661793337,49.10
Chanters Hole,37.5,1,0.0456,3.572631971,45.60
Chanters Hole,37.5,1,0.0517,3.725319398,51.70
Chanters Hole,37.5,1,0.0596,3.906148525,59.60
Chanters Hole,37.5,1,0.0476,3.624117894,47.60
Chanters Hole,37.5,1,0.0534,3.765711851,53.40
Chanters Hole,37.5,1,0.056,3.82586236,56.00
Chanters Hole,37.5,1,0.0428,3.497957988,42.80
Chanters Hole,37.5,1,0.0418,3.470500357,41.80
Chanters Hole,37.5,1,0.0456,3.572631971,45.60
Chanters Hole,37.5,1,0.0497,3.676648645,49.70
Chanters Hole,37.5,1,0.0549,3.800646238,54.90
Chanters Hole,37.5,1,0.0411,3.451018389,41.10
Chanters Hole,37.5,1,0.0425,3.489766019,42.50
Chanters Hole,37.5,1,0.0429,3.500680136,42.90
Chanters Hole,37.5,1,0.0674,4.069614746,67.40
Chanters Hole,37.5,1,0.0483,3.641796798,48.30
Chanters Hole,37.5,1,0.0541,3.782094893,54.10
Chanters Hole,37.5,1,0.0591,3.895194602,59.10
Chanters Hole,37.5,1,0.0421,3.478783205,42.10
Chanters Hole,37.5,1,0.0531,3.758646709,53.10
Chanters Hole,37.5,1,0.0441,3.533020814,44.10
Chanters Hole,37.5,1,0.0446,3.546322975,44.60
Chanters Hole,37.5,1,0.0366,3.320170307,36.60
Chanters Hole,37.5,1,0.045,3.5568933,45.00
Chanters Hole,37.5,1,0.0581,3.8731,58.10
Chanters Hole,37.5,1,0.0427,3.495231597,42.70
Chanters Hole,37.5,1,0.0459,3.580449571,45.90
Chanters Hole,37.5,1,0.04,3.419951889,40.00
Chanters Hole,37.5,1,0.0541,3.782094893,54.10
Chanters Hole,37.5,1,0.0438,3.524991193,43.80
Chanters Hole,37.5,1,0.0546,3.793710737,54.60
Chanters Hole,37.5,1,0.0409,3.445411525,40.90
Chanters Hole,37.5,1,0.0487,3.651822442,48.70
Chanters Hole,37.5,1,0.0425,3.489766019,42.50
Chanters Hole,37.5,1,0.0465,3.595983169,46.50
Chanters Hole,37.5,1,0.0382,3.367863288,38.20
Chanters Hole,37.5,1,0.0493,3.666758487,49.30
Chanters Hole,37.5,1,0.0559,3.823583705,55.90
Chanters Hole,37.5,1,0.0431,3.506111766,43.10
Chanters Hole,37.5,1,0.0571,3.850750397,57.10
Chanters Hole,37.5,1,0.0479,3.631715648,47.90
Chanters Hole,37.5,1,0.0424,3.487026798,42.40
Chanters Hole,37.5,1,0.0511,3.710851992,51.10
Chanters Hole,37.5,1,0.0597,3.908331951,59.70
Chanters Hole,37.5,1,0.0432,3.508821281,43.20
Chanters Hole,37.5,1,0.0612,3.940794667,61.20
Chanters Hole,37.5,1,0.0581,3.8731,58.10
Chanters Hole,37.5,1,0.0438,3.524991193,43.80
Chanters Hole,37.5,1,0.0409,3.445411525,40.90
Chanters Hole,37.5,1,0.0498,3.679112888,49.80
Chanters Hole,37.5,1,0.0443,3.538353683,44.30
Chanters Hole,37.5,1,0.0547,3.796025387,54.70
Chanters Hole,37.5,1,0.047,3.608826076,47.00
Chanters Hole,37.5,1,0.0456,3.572631971,45.60
Chanters Hole,37.5,1,0.0564,3.834949954,56.40
Hanger Blackdyke,37.5,1,0.047,3.608826076,47.00
Hanger Blackdyke,37.5,1,0.0589,3.890795734,58.90
Hanger Blackdyke,37.5,1,0.0455,3.570018486,45.50
Hanger Blackdyke,37.5,1,0.046,3.583047866,46.00
Hanger Blackdyke,37.5,1,0.0483,3.641796798,48.30
Hanger Blackdyke,37.5,1,0.0538,3.775090998,53.80
Hanger Blackdyke,37.5,1,0.0583,3.877539087,58.30
Hanger Blackdyke,37.5,1,0.05,3.684031494,50.00
Hanger Blackdyke,37.5,1,0.0407,3.439786353,40.70
Hanger Blackdyke,37.5,1,0.0433,3.511526619,43.30
Hanger Blackdyke,37.5,1,0.0434,3.514227794,43.40
Hanger Blackdyke,37.5,1,0.0536,3.770407257,53.60
Hanger Blackdyke,37.5,1,0.0407,3.439786353,40.70
Hanger Blackdyke,37.5,1,0.049,3.659305705,49.00
Hanger Blackdyke,37.5,1,0.0508,3.703575793,50.80
Hanger Blackdyke,37.5,1,0.0483,3.641796798,48.30
Hanger Blackdyke,37.5,1,0.0454,3.56740117,45.40
Hanger Blackdyke,37.5,1,0.059,3.892996411,59.00
Hanger Blackdyke,37.5,1,0.0405,3.434142723,40.50
Hanger Blackdyke,37.5,1,0.0521,3.734902255,52.10
Hanger Blackdyke,37.5,1,0.0421,3.478783205,42.10
Hanger Blackdyke,37.5,1,0.0511,3.710851992,51.10
Hanger Blackdyke,37.5,1,0.04,3.419951889,40.00
Hanger Blackdyke,37.5,1,0.045,3.5568933,45.00
Hanger Blackdyke,37.5,1,0.0416,3.464956417,41.60
Hanger Blackdyke,37.5,1,0.0445,3.543670526,44.50
Hanger Blackdyke,37.5,1,0.0373,3.341203621,37.30
Hanger Blackdyke,37.5,1,0.0531,3.758646709,53.10
Hanger Blackdyke,37.5,1,0.0407,3.439786353,40.70
Hanger Blackdyke,37.5,1,0.0527,3.749185003,52.70
Hanger Blackdyke,37.5,1,0.0532,3.761004706,53.20
Hanger Blackdyke,37.5,1,0.0514,3.718099768,51.40
Hanger Blackdyke,37.5,1,0.0545,3.791393258,54.50
Hanger Blackdyke,37.5,1,0.0419,3.473265697,41.90
Hanger Blackdyke,37.5,1,0.0401,3.422799477,40.10
Hanger Blackdyke,37.5,1,0.0474,3.619034973,47.40
Hanger Blackdyke,37.5,1,0.0572,3.852997043,57.20
Hanger Blackdyke,37.5,1,0.052,3.732511152,52.00
Hanger Blackdyke,37.5,1,0.0555,3.814441808,55.50
Hanger Blackdyke,37.5,1,0.0555,3.814441808,55.50
Hanger Blackdyke,37.5,1,0.0361,3.304981758,36.10
Hanger Blackdyke,37.5,1,0.0603,3.921381571,60.30
Hanger Blackdyke,37.5,1,0.0544,3.789072944,54.40
Hanger Blackdyke,37.5,1,0.0394,3.402765911,39.40
Hanger Blackdyke,37.5,1,0.0421,3.478783205,42.10
Hanger Blackdyke,37.5,1,0.0474,3.619034973,47.40
Hanger Blackdyke,37.5,1,0.0588,3.888592565,58.80
Hanger Blackdyke,37.5,1,0.0469,3.606264807,46.90
Hanger Blackdyke,37.5,1,0.0516,3.722915965,51.60
Hanger Blackdyke,37.5,1,0.0445,3.543670526,44.50
Hanger Blackdyke,37.5,1,0.0512,3.713271062,51.20
Hanger Blackdyke,37.5,1,0.0614,3.945082804,61.40
Hanger BlackDyke,37.5,1,0.0456,3.572631971,45.60
Hanger BlackDyke,37.5,1,0.0577,3.86419117,57.70
Hanger BlackDyke,37.5,1,0.0536,3.770407257,53.60
Hanger BlackDyke,37.5,1,0.0512,3.713271062,51.20
Hanger BlackDyke,37.5,1,0.0467,3.601131327,46.70
Hanger BlackDyke,37.5,1,0.0442,3.535689259,44.20
Hanger BlackDyke,37.5,1,0.0437,3.522306507,43.70
Hanger BlackDyke,37.5,1,0.0523,3.739675298,52.30
Hanger BlackDyke,37.5,1,0.0478,3.629186597,47.80
Hanger BlackDyke,37.5,1,0.0464,3.593403554,46.40
Hanger BlackDyke,37.5,1,0.0439,3.527671796,43.90
Hanger BlackDyke,37.5,1,0.0466,3.59855909,46.60
Hanger BlackDyke,37.5,1,0.0352,3.277285079,35.20
Hanger BlackDyke,37.5,1,0.0399,3.417099551,39.90
Hanger BlackDyke,37.5,1,0.0475,3.621578217,47.50
Hanger BlackDyke,37.5,1,0.0437,3.522306507,43.70
Hanger BlackDyke,37.5,1,0.0465,3.595983169,46.50
Hanger BlackDyke,37.5,1,0.0339,3.236432589,33.90
Hanger BlackDyke,37.5,1,0.0478,3.629186597,47.80
Hanger BlackDyke,37.5,1,0.045,3.5568933,45.00
Hanger BlackDyke,37.5,1,0.052,3.732511152,52.00
Hanger BlackDyke,37.5,1,0.0376,3.350137363,37.60
Hanger BlackDyke,37.5,1,0.0505,3.696270891,50.50
Hanger BlackDyke,37.5,1,0.0671,4.063567761,67.10
Hanger BlackDyke,37.5,1,0.0586,3.884178721,58.60
Hanger BlackDyke,37.5,1,0.0512,3.713271062,51.20
Hanger BlackDyke,37.5,1,0.0623,3.964265032,62.30
Hanger BlackDyke,37.5,1,0.0501,3.686485879,50.10
Hanger BlackDyke,37.5,1,0.0411,3.451018389,41.10
Hanger BlackDyke,37.5,1,0.039,3.391211439,39.00
Hanger BlackDyke,37.5,1,0.0419,3.473265697,41.90
Hanger BlackDyke,37.5,1,0.0428,3.497957988,42.80
Hanger BlackDyke,37.5,1,0.0401,3.422799477,40.10
Hanger BlackDyke,37.5,1,0.0415,3.462177782,41.50
Hanger BlackDyke,37.5,1,0.0663,4.047353852,66.30
Hanger BlackDyke,37.5,1,0.0519,3.730116981,51.90
Hanger BlackDyke,37.5,1,0.038,3.361975403,38.00
Hanger BlackDyke,37.5,1,0.0606,3.927873936,60.60
Hanger BlackDyke,37.5,1,0.043,3.503398056,43.00
Hanger BlackDyke,37.5,1,0.0421,3.478783205,42.10
Hanger BlackDyke,37.5,1,0.0472,3.613937734,47.20
Hanger BlackDyke,37.5,1,0.0534,3.765711851,53.40
Hanger BlackDyke,37.5,1,0.0452,3.562154984,45.20
Hanger BlackDyke,37.5,1,0.0449,3.55425661,44.90
Hanger BlackDyke,37.5,1,0.0464,3.593403554,46.40
Hanger BlackDyke,37.5,1,0.048,3.634241181,48.00
Hanger BlackDyke,37.5,1,0.0464,3.593403554,46.40
Hanger BlackDyke,37.5,1,0.0426,3.492500947,42.60
Hanger BlackDyke,37.5,1,0.0342,3.245951563,34.20
Hanger BlackDyke,37.5,1,0.0526,3.746812101,52.60
Hanger BlackDyke,37.5,1,0.0367,3.323191392,36.70
Hanger BlackDyke,37.5,1,0.0527,3.749185003,52.70
Hanger BlackDyke,37.5,1,0.0347,3.261693572,34.70
Hanger BlackDyke,37.5,1,0.0536,3.770407257,53.60
Hanger BlackDyke,37.5,1,0.0518,3.727719733,51.80
Hanger Blackdyke,37.5,1,0.0468,3.603699895,46.80
Hanger Blackdyke,37.5,1,0.0378,3.356066822,37.80
Hanger Blackdyke,37.5,1,0.0408,3.442601237,40.80
Hanger Blackdyke,37.5,1,0.0456,3.572631971,45.60
Hanger Blackdyke,37.5,1,0.0521,3.734902255,52.10
Hanger Blackdyke,37.5,1,0.0492,3.664277594,49.20
Hanger Blackdyke,37.5,1,0.0465,3.595983169,46.50
Hanger Blackdyke,37.5,1,0.0399,3.417099551,39.90
Hanger Blackdyke,37.5,1,0.0403,3.428480483,40.30
Hanger Blackdyke,37.5,1,0.0484,3.644308382,48.40
Hanger Blackdyke,37.5,1,0.0548,3.798337218,54.80
Hanger Blackdyke,37.5,1,0.0456,3.572631971,45.60
Hanger Blackdyke,37.5,1,0.0367,3.323191392,36.70
Hanger Blackdyke,37.5,1,0.041,3.448217236,41.00
Hanger Blackdyke,37.5,1,0.0463,3.590820229,46.30
Hanger Blackdyke,37.5,1,0.0386,3.379577689,38.60
Hanger Blackdyke,37.5,1,0.0344,3.25226666,34.40
Hanger Blackdyke,37.5,1,0.0462,3.588233182,46.20
Hanger Blackdyke,37.5,1,0.0431,3.506111766,43.10
HS2,37.5,1,0.0428,3.497957988,42.80
HS2,37.5,1,0.0551,3.80525588,55.10
HS2,37.5,1,0.0335,3.22365286,33.50
HS2,37.5,1,0.0443,3.538353683,44.30
HS2,37.5,1,0.0377,3.353104714,37.70
HS2,37.5,1,0.0374,3.34418684,37.40
HS2,37.5,1,0.0428,3.497957988,42.80
HS2,37.5,1,0.0449,3.55425661,44.90
HS2,37.5,1,0.0451,3.559526087,45.10
HS2,37.5,1,0.0388,3.385404559,38.80
HS2,37.5,1,0.0449,3.55425661,44.90
HS2,37.5,1,0.0487,3.651822442,48.70
HS2,37.5,1,0.0499,3.681573834,49.90
HS2,37.5,1,0.0431,3.506111766,43.10
HS2,37.5,1,0.0497,3.676648645,49.70
HS2,37.5,1,0.0453,3.564780007,45.30
HS2,37.5,1,0.0542,3.78442377,54.20
HS2,37.5,1,0.0496,3.674181095,49.60
HS2,37.5,1,0.0422,3.481535408,42.20
HS2,37.5,1,0.0432,3.508821281,43.20
HS2,37.5,1,0.0338,3.233247121,33.80
HS2,37.5,1,0.0546,3.793710737,54.60
HS2,37.5,1,0.044,3.530348331,44.00
HS2,37.5,1,0.0458,3.577847499,45.80
HS2,37.5,1,0.0476,3.624117894,47.60
HS2,37.5,1,0.0569,3.846249223,56.90
HS2,37.5,1,0.0381,3.364921921,38.10
HS2,37.5,1,0.0452,3.562154984,45.20
HS2,37.5,1,0.039,3.391211439,39.00
HS2,37.5,1,0.0456,3.572631971,45.60
HS2,37.5,1,0.039,3.391211439,39.00
HS2,37.5,1,0.055,3.802952456,55.00
HS2,37.5,1,0.0441,3.533020814,44.10
HS2,37.5,1,0.0372,3.338215065,37.20
HS2,37.5,1,0.0405,3.434142723,40.50
HS2,37.5,1,0.0464,3.593403554,46.40
HS2,37.5,1,0.0403,3.428480483,40.30
HS2,37.5,1,0.0424,3.487026798,42.40
HS2,37.5,1,0.0512,3.713271062,51.20
HS2,37.5,1,0.0351,3.274178645,35.10
HS2,37.5,1,0.0382,3.367863288,38.20
HS2,37.5,1,0.0451,3.559526087,45.10
HS2,37.5,1,0.0462,3.588233182,46.20
TurnPike,37.5,1,0.0292,3.079363445,29.20
TurnPike,37.5,1,0.0331,3.210770993,33.10
TurnPike,37.5,1,0.0345,3.255415032,34.50
TurnPike,37.5,1,0.035,3.271066306,35.00
TurnPike,37.5,1,0.0359,3.29886707,35.90
TurnPike,37.5,1,0.0361,3.304981758,36.10
TurnPike,37.5,1,0.0368,3.326206994,36.80
TurnPike,37.5,1,0.0371,3.335221149,37.10
TurnPike,37.5,1,0.038,3.361975403,38.00
TurnPike,37.5,1,0.0383,3.370799526,38.30
TurnPike,37.5,1,0.0388,3.385404559,38.80
TurnPike,37.5,1,0.0405,3.434142723,40.50
TurnPike,37.5,1,0.0406,3.436966855,40.60
TurnPike,37.5,1,0.0409,3.445411525,40.90
TurnPike,37.5,1,0.0422,3.481535408,42.20
TurnPike,37.5,1,0.0424,3.487026798,42.40
TurnPike,37.5,1,0.0424,3.487026798,42.40
TurnPike,37.5,1,0.0428,3.497957988,42.80
TurnPike,37.5,1,0.0429,3.500680136,42.90
TurnPike,37.5,1,0.0431,3.506111766,43.10
TurnPike,37.5,1,0.0432,3.508821281,43.20
TurnPike,37.5,1,0.0434,3.514227794,43.40
TurnPike,37.5,1,0.0442,3.535689259,44.20
TurnPike,37.5,1,0.0452,3.562154984,45.20
TurnPike,37.5,1,0.0453,3.564780007,45.30
TurnPike,37.5,1,0.0456,3.572631971,45.60
TurnPike,37.5,1,0.0458,3.577847499,45.80
TurnPike,37.5,1,0.0466,3.59855909,46.60
TurnPike,37.5,1,0.0471,3.611383714,47.10
TurnPike,37.5,1,0.0481,3.636763209,48.10
TurnPike,37.5,1,0.0483,3.641796798,48.30
TurnPike,37.5,1,0.0486,3.649321193,48.60
TurnPike,37.5,1,0.0487,3.651822442,48.70
TurnPike,37.5,1,0.05,3.684031494,50.00
TurnPike,37.5,1,0.05,3.684031494,50.00
TurnPike,37.5,1,0.0502,3.688937001,50.20
TurnPike,37.5,1,0.0515,3.720509425,51.50
TurnPike,37.5,1,0.0515,3.720509425,51.50
TurnPike,37.5,1,0.0515,3.720509425,51.50
TurnPike,37.5,1,0.0518,3.727719733,51.80
TurnPike,37.5,1,0.0518,3.727719733,51.80
TurnPike,37.5,1,0.052,3.732511152,52.00
TurnPike,37.5,1,0.052,3.732511152,52.00
TurnPike,37.5,1,0.0521,3.734902255,52.10
TurnPike,37.5,1,0.0522,3.737290301,52.20
TurnPike,37.5,1,0.0522,3.737290301,52.20
TurnPike,37.5,1,0.0527,3.749185003,52.70
TurnPike,37.5,1,0.0532,3.761004706,53.20
TurnPike,37.5,1,0.0533,3.76335975,53.30
TurnPike,37.5,1,0.0535,3.768061017,53.50
TurnPike,37.5,1,0.0536,3.770407257,53.60
TurnPike,37.5,1,0.0537,3.772750581,53.70
TurnPike,37.5,1,0.0543,3.786749784,54.30
TurnPike,37.5,1,0.0548,3.798337218,54.80
TurnPike,37.5,1,0.0557,3.819018227,55.70
TurnPike,37.5,1,0.0575,3.859721309,57.50
TurnPike,37.5,1,0.0585,3.881968033,58.50
TurnPike,37.5,1,0.0594,3.901774335,59.40
TurnPike,37.5,1,0.0599,3.9126915,59.90
TurnPike,37.5,1,0.0614,3.945082804,61.40
TurnPike,37.5,1,0.0615,3.947223381,61.50
TurnPike,37.5,1,0.0631,3.981161411,63.10
TurnPike,37.5,1,0.0663,4.047353852,66.30
A,32.5,15,0.535,3.29,35.67
A,32.5,23,0.765,3.22,33.26
A,32.5,22,0.75,3.24,34.09
A,32.5,29,1.005,3.26,34.66
A,32.5,27,0.935,3.26,34.63
A,32.5,30,1.075,3.3,35.83
A,32.5,16,0.555,3.26,34.69
A,32.5,38,1.295,3.24,34.08
A,32.5,19,0.675,3.29,35.53
A,32.5,17,0.57,3.22,33.53
A,32.5,27,0.965,3.29,35.74
A,32.5,37,1.3,3.28,35.14
A,32.5,24,0.85,3.28,35.42
A,32.5,15,0.585,3.39,39.00
A,32.5,10,0.38,3.36,38.00
A,32.5,32,1.085,3.24,33.91
A,32.5,28,1.025,3.32,36.61
A,32.5,42,1.455,3.26,34.64
A,32.5,45,1.485,3.21,33.00
A,32.5,60,1.965,3.2,32.75
A,32.5,35,1.16,3.21,33.14
A,32.5,62,2.085,3.23,33.63
A,32.5,75,2.275,3.12,30.33
A,32.5,54,1.675,3.14,31.02
A,32.5,71,2.325,3.2,32.75
A,32.5,66,2.075,3.16,31.44
A,32.5,22,0.735,3.22,33.41
A,32.5,31,0.965,3.15,31.13
A,32.5,46,1.455,3.16,31.63
A,32.5,50,1.635,3.2,32.70
A,32.5,84,2.56,3.12,30.48
A,32.5,61,1.905,3.15,31.23
A,32.5,51,1.5,3.09,29.41
A,32.5,59,1.58,2.99,26.78
A,32.5,39,1.15,3.09,29.49
A,32.5,26,0.7,3,26.92
A,32.5,41,1.17,3.06,28.54
A,32.5,63,1.82,3.07,28.89
A,32.5,82,2.38,3.07,29.02
A,32.5,101,2.86,3.05,28.32
A,32.5,54,1.615,3.1,29.91
A,32.5,74,2.225,3.11,30.07
A,32.5,161,5.4,3.22,33.54
A,32.5,207,7.24,3.27,34.98
A,32.5,62,1.94,3.15,31.29
A,32.5,5,0.14,3.04,28.00
A,32.5,121,3.68,3.12,30.41
A,32.5,83,2.48,3.1,29.88
A,32.5,65,1.93,3.1,29.69
A,32.5,81,2.35,3.07,29.01
A,32.5,31,1.18,3.36,38.06
A,32.5,53,1.86,3.27,35.09
A,32.5,44,1.58,3.3,35.91
A,32.5,57,1.94,3.24,34.04
A,32.5,68,2.16,3.17,31.76
A,32.5,74,2.46,3.22,33.24
A,32.5,73,2.22,3.12,30.41
A,32.5,64,2.28,3.29,35.63
A,32.5,47,1.76,3.35,37.45
A,32.5,117,3.27,3.03,27.95
A,32.5,105,3.12,3.1,29.71
A,32.5,55,1.67,3.12,30.36
A,32.5,53,1.6,3.11,30.19
A,32.5,49,1.45,3.09,29.59
A,32.5,50,3.1,3.96,62.00
A,32.5,44,2.57,3.88,58.41
A,32.5,61,3.87,3.99,63.44
A,32.5,42,1.15,3.01,27.38
A,32.5,43,1.56,3.31,36.28
A,32.5,31,1.02,3.2,32.90
A,32.5,59,1.81,3.13,30.68
A,32.5,49,1.41,3.06,28.78
A,32.5,58,1.54,2.98,26.55
A,32.5,64,2.59,3.43,40.47
A,32.5,75,2.36,3.16,31.47
A,32.5,93,3.02,3.19,32.47
A,32.5,62,2.02,3.19,32.58
A,32.5,88,2.72,3.14,30.91
A,32.5,39,1.2,3.13,30.77
A,32.5,62,1.8,3.07,29.03
A,32.5,76,2.52,3.21,33.16
A,32.5,78,2.44,3.15,31.28
A,32.5,56,1.88,3.23,33.57
A,32.5,54,1.48,3.02,27.41
A,32.5,116,3.42,3.09,29.48
A,32.5,62,1.68,3,27.10
A,32.5,63,1.8,3.06,28.57
A,32.5,75,2.08,3.03,27.73
A,32.5,89,2.49,3.04,27.98
A,32.5,65,1.85,3.05,28.46
A,32.5,38,1.16,3.13,30.53
A,32.5,81,2.59,3.17,31.98
A,32.5,53,1.43,3,26.98
A,32.5,41,1.23,3.11,30.00
A,32.5,59,1.84,3.15,31.19
A,32.5,85,2.37,3.03,27.88
A,32.5,66,1.81,3.02,27.42
A,32.5,59,1.78,3.11,30.17
A,32.5,90,2.69,3.1,29.89
A,32.5,47,1.47,3.15,31.28
A,32.5,53,1.63,3.13,30.75
A,32.5,71,1.94,3.01,27.32
A,32.5,45,1.4,3.15,31.11
A,32.5,72,2.18,3.12,30.28
A,32.5,85,2.75,3.19,32.35
A,32.5,81,2.54,3.15,31.36
A,32.5,68,2.01,3.09,29.56
A,32.5,94,2.88,3.13,30.64
A,32.5,114,3.34,3.08,29.30
A,32.5,135,4.12,3.13,30.52
A,32.5,126,3.54,3.04,28.10
A,32.5,115,3.08,2.99,26.78
A,32.5,106,2.92,3.02,27.55
A,32.5,103,2.82,3.01,27.38
A,32.5,115,3.4,3.09,29.57
A,32.5,80,2.44,3.12,30.50
A,32.5,46,1.32,3.06,28.70
A,32.5,59,1.7,3.07,28.81
A,32.5,44,1.12,2.94,25.45
A,32.5,87,2.76,3.17,31.72
A,32.5,48,1.66,3.26,34.58
A,32.5,61,1.74,3.06,28.52
A,32.5,103,3.02,3.08,29.32
A,32.5,86,3.24,3.35,37.67
A,32.5,55,1.72,3.15,31.27
A,32.5,77,2.22,3.07,28.83
A,32.5,70,2.14,3.13,30.57
A,32.5,72,2.28,3.16,31.67
A,32.5,77,2.46,3.17,31.95
A,32.5,80,2.46,3.13,30.75
A,32.5,127,4.36,3.25,34.33
A,32.5,44,1.47,3.22,33.41
A,32.5,35,1.06,3.12,30.29
A,32.5,26,0.71,3.01,27.31
A,32.5,36,1.01,3.04,28.06
A,32.5,45,1.3,3.07,28.89
A,32.5,7,0.18,2.95,25.71
A,32.5,46,1.52,3.21,33.04
A,32.5,58,1.84,3.17,31.72
A,32.5,52,1.62,3.15,31.15
A,32.5,60,1.82,3.12,30.33
A,32.5,64,1.75,3.01,27.34
A,32.5,45,1.5,3.22,33.33
A,32.5,110,3.38,3.13,30.73
A,32.5,40,1.31,3.2,32.75
A,32.5,65,2.07,3.17,31.85
A,32.5,85,2.5,3.09,29.41
A,32.5,63,1.96,3.15,31.11
A,32.5,59,1.87,3.16,31.69
A,32.5,135,3.62,2.99,26.81
A,32.5,108,2.8,2.96,25.93
A,32.5,81,2.32,3.06,28.64
A,32.5,52,1.44,3.03,27.69
A,32.5,45,1.2,2.99,26.67
A,32.5,60,1.54,2.95,25.67
A,32.5,78,2.44,3.15,31.28
A,32.5,88,2.9,3.21,32.95
A,32.5,98,3.18,3.19,32.45
A,32.5,151,5.14,3.24,34.04
A,32.5,6,0.12,2.71,20.00
A,32.5,6,0.16,2.99,26.67
A,32.5,10,0.22,2.8,22.00
A,32.5,33,0.82,2.92,24.85
A,32.5,61,1.76,3.07,28.85
A,32.5,23,0.72,3.15,31.30
A,32.5,31,0.86,3.03,27.74
A,32.5,50,1.52,3.12,30.40
A,32.5,25,0.84,3.23,33.60
A,32.5,21,0.58,3.02,27.62
A,32.5,88,2.35,2.99,26.70
A,32.5,96,2.65,3.02,27.60
A,32.5,104,2.83,3.01,27.21
A,32.5,80,2.22,3.03,27.75
A,32.5,85,2.47,3.07,29.06
A,32.5,68,1.9,3.03,27.94
A,32.5,122,3.45,3.05,28.28
A,32.5,100,2.94,3.09,29.40
A,32.5,124,3.63,3.08,29.27
A,32.5,86,2.36,3.02,27.44
A,32.5,37,1.14,3.13,30.81
A,32.5,97,2.14,2.8,22.06
A,32.5,64,1.64,2.95,25.63
A,32.5,54,1.6,3.09,29.63
A,32.5,128,5.27,3.45,41.17
A,32.5,62,1.84,3.1,29.68
A,32.5,42,1.56,3.34,37.14
A,32.5,35,1.24,3.28,35.43
A,32.5,97,2.91,3.11,30.00
A,32.5,87,2.82,3.19,32.41
A,32.5,64,1.76,3.02,27.50
A,32.5,44,1.16,2.98,26.36
A,32.5,83,2.1,2.94,25.30
A,32.5,42,1.27,3.12,30.24
A,32.5,63,1.95,3.14,30.95
A,32.5,35,1.02,3.08,29.14
A,32.5,238,7.14,3.11,30.00
A,32.5,124,3.68,3.1,29.68
A,32.5,66,1.96,3.1,29.70
A,32.5,94,2.8,3.1,29.79
A,32.5,129,3.76,3.08,29.15
A,32.5,138,3.94,3.06,28.55
A,32.5,143,4.02,3.04,28.11
A,32.5,168,4.88,3.07,29.05
A,32.5,157,4.28,3.01,27.26
A,32.5,124,3.68,3.1,29.68
A,32.5,203,6.46,3.17,31.82
A,32.5,165,4.96,3.11,30.06
A,32.5,61,1.74,3.06,28.52
A,32.5,48,1.66,3.26,34.58
A,32.5,57,3.42,3.91,60.00
A,32.5,121,3.7,3.13,30.58
A,32.5,115,3.7,3.18,32.17
A,32.5,93,2.3,2.91,24.73
A,32.5,56,1.84,3.2,32.86
A,32.5,55,1.76,3.17,32.00
Chanters Hole,32.5,1,0.0453,3.564780007,45.30
Chanters Hole,32.5,1,0.0355,3.286569222,35.50
Chanters Hole,32.5,1,0.0287,3.061685883,28.70
Chanters Hole,32.5,1,0.0331,3.210770993,33.10
Chanters Hole,32.5,1,0.0321,3.178105747,32.10
Chanters Hole,32.5,1,0.0429,3.500680136,42.90
Chanters Hole,32.5,1,0.0374,3.34418684,37.40
Chanters Hole,32.5,1,0.0262,2.970072814,26.20
Chanters Hole,32.5,1,0.0238,2.876464279,23.80
Chanters Hole,32.5,1,0.027,2.999999997,27.00
Chanters Hole,32.5,1,0.0333,3.217224821,33.30
Chanters Hole,32.5,1,0.0267,2.988847477,26.70
Chanters Hole,32.5,1,0.0353,3.280385634,35.30
Chanters Hole,32.5,1,0.0361,3.304981758,36.10
Chanters Hole,32.5,1,0.0315,3.158179795,31.50
Chanters Hole,32.5,1,0.0447,3.548971462,44.70
Chanters Hole,32.5,1,0.0281,3.04019966,28.10
Chanters Hole,32.5,1,0.0312,3.14812183,31.20
Chanters Hole,32.5,1,0.0372,3.338215065,37.20
Chanters Hole,32.5,1,0.0318,3.168174102,31.80
Chanters Hole,32.5,1,0.0417,3.467730603,41.70
Chanters Hole,32.5,1,0.0282,3.043801796,28.20
Chanters Hole,32.5,1,0.0267,2.988847477,26.70
Chanters Hole,32.5,1,0.0303,3.11755561,30.30
Chanters Hole,32.5,1,0.0302,3.114122176,30.20
Chanters Hole,32.5,1,0.0344,3.25226666,34.40
Chanters Hole,32.5,1,0.041,3.448217236,41.00
Chanters Hole,32.5,1,0.0231,2.847982564,23.10
Chanters Hole,32.5,1,0.029,3.072316822,29.00
Chanters Hole,32.5,1,0.0309,3.137999182,30.90
Chanters Hole,32.5,1,0.0294,3.086377965,29.40
Chanters Hole,32.5,1,0.0253,2.935667331,25.30
Chanters Hole,32.5,1,0.0452,3.562154984,45.20
Chanters Hole,32.5,1,0.0438,3.524991193,43.80
Chanters Hole,32.5,1,0.0334,3.220442048,33.40
Chanters Hole,32.5,1,0.0411,3.451018389,41.10
Chanters Hole,32.5,1,0.0253,2.935667331,25.30
